Cor2 Halo,Cor2 Pa,Cor2 Tf,Cor2 Time,Cor2 Ts,Cor2 Type,Cor2 Vmax,Cor2 Vmin,Cor2 Vsigma,Cor2 V,Cor2 Width,Document Index (generated),Fl Endtime,Fl Goes,Fl Loc,Fl Peaktime,Fl Starttime,Fl Tf,Fl Ts,Fl Type,Hel Id,Hi Pan,Hi Pas,Hi Sc,Hi Time,Number of Records per fcast.json,Number of Records,Smart Bipolesep,Smart Bmax,Smart Bmean,Smart Bmin,Smart Frcflx,Smart Hglatlon,Smart Limb,Smart Negarea,Smart Negflx,Smart Posarea,Smart Posflx,Smart Psllen,Smart Rvalue,Smart Time,Smart Totarea,Smart Totflx,Smart Wlsg,Srs Area,Srs Hale,Srs Ll,Srs Loc,Srs Mcintosh,Srs Nn,Srs No,Srs Time,Abs Neg Dedt In,Abs Neg Dedt Sh,Abs Neg Dhdt In,Abs Neg Dhdt Sh,Abs Tot Dedt,Abs Tot Dedt In,Abs Tot Dedt In Plus Sh,Abs Tot Dedt Sh,Abs Tot Dhdt,Abs Tot Dhdt In,Abs Tot Dhdt In Plus Sh,Abs Tot Dhdt Sh,Alpha,ave (FC data.sharp kw.hgradbh),ave (FC data.sharp kw.hz),ave (FC data.sharp kw.jz),ave (FC data.sharp kw.usflux),ave (FC data.sharp kw.ushz),ave (FC data.sharp kw.usiz),Fc Data Q,Fit R,Ising Energy,kurtosis (FC data.sharp kw.hgradbh),kurtosis (FC data.sharp kw.hz),kurtosis (FC data.sharp kw.jz),kurtosis (FC data.sharp kw.usflux),kurtosis (FC data.sharp kw.ushz),kurtosis (FC data.sharp kw.usiz),L Over Min Hmin,L Over Minhmin,Lmax Over Hmin,max (FC data.sharp kw.hgradbh),max (FC data.sharp kw.hz),max (FC data.sharp kw.jz),max (FC data.sharp kw.usflux),max (FC data.sharp kw.ushz),max (FC data.sharp kw.usiz),Max L Over Hmin,Maxl Over Hmin,median (FC data.sharp kw.hgradbh),median (FC data.sharp kw.hz),median (FC data.sharp kw.jz),median (FC data.sharp kw.usflux),median (FC data.sharp kw.ushz),median (FC data.sharp kw.usiz),Num Neg,Num Pos,Pos Dedt In,Pos Dedt Sh,Pos Dhdt In,Pos Dhdt Sh,R Value Blos Logr,R Value Br Logr,Sigma,skewness (FC data.sharp kw.hgradbh),skewness (FC data.sharp kw.hz),skewness (FC data.sharp kw.jz),skewness (FC data.sharp kw.usflux),skewness (FC data.sharp kw.ushz),skewness (FC data.sharp kw.usiz),stddev (FC data.sharp kw.hgradbh),stddev (FC data.sharp kw.hz),stddev (FC data.sharp kw.jz),stddev (FC data.sharp kw.usflux),stddev (FC data.sharp kw.ushz),stddev (FC data.sharp kw.usiz),Tot L Over Hmin,Tot Len Pil,Tot Uns Dedt,Tot Uns Dedt In,Tot Uns Dedt Sh,Tot Uns Dhdt,Tot Uns Dhdt In,Tot Uns Dhdt Sh,total (FC data.sharp kw.hgradbh),total (FC data.sharp kw.hz),total (FC data.sharp kw.jz),total (FC data.sharp kw.usflux),total (FC data.sharp kw.ushz),total (FC data.sharp kw.usiz),Value Int,Value Tot
 ,294,31:42.0,24:28.6,56:00.0,CME,595,245,94,471,106,511,03:00.0,C1.6,N04W49,00:00.0,54:00.0,02:45.4,57:36.0,swpc,HCME_B__20130821_01,330,250,B,49:00.0,1,1,29.33565903,1208.20166,-18.14552689,-1374.859375,-0.082027473,N04W49, ,55.57674789,1.12E+21,38.53326798,7.86E+20,18.06960869,9505.911133,58:23.4,94.11001587,4.07E+21,16133.23145,40,Beta,5,N06W60,Dao,5,1829,30:00.0,471.1300659,649.3012695,35.80538178,84.58578491,1042.846436,431.3214722,,611.5250244,55.35438538,22.91708756,55.35438156,32.43729401,-1.848166108,159.4561615,-0.001636658,0.101554975,5.27E+17,0.04631583,1128356864,0.374483722,-0.955511868,4632.986816,5.51492691,377.2542114,66.57189941,#NAME?,498.3236084,#NAME?,,3.600000143,,1363.100342,1.150246978,255.3445129,2.61E+18,3.937626123,33910882304,3.600000143,3.600000143,128.9889526,-0.000462769,-0.509883046,3.33E+17,0.018447988,822726912,4989,2178,39.80860901,37.77626038,58.72246933,117.0230789,3.497212648,3.449658155,0.071876489,1.627739549,-12.2856884,4.239246368,#NAME?,16.99361992,8.946360588,115.6219711,0.118217967,13.244524,Infinity,0.108778618,1349321728,4.229629517,128,1198.016113,510.9386597,687.0775146,296.1367188,94.52784729,201.6088562,1260660.375,-12.93941689,802.8936157,4.17E+21,366.1729431,8.92079E+12,4682.48291,4839.324219
IV,217,11:42.0,54:30.9,36:00.0,CME,657,304,85,520,140,512,46:12.0,,S20W87,38:30.0,35:08.0,32:47.8,27:38.4,hessi,HCME_B__20130828_01,260,205,B,29:00.0,1,1,0,0,0,0,0, , ,0,0,0,0,0,0, ,0,0,0,0, ,0, , ,0,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IV,288,11:42.0,54:31.4,36:00.0,CME,1136,431,187,833,202,513,06:00.0,C8.3,N13E43,46:00.0,04:00.0,32:48.3,27:38.9,swpc,HCME_B__20130830_01,340,215,B,29:00.0,1,1,110.3737564,757.8467407,18.31743431,-1798.846069,-0.077208675,N15E46, ,156.7312317,3.86E+21,182.6938324,2.44E+21,12.91082668,25404.24414,46:22.4,339.4250793,1.84E+22,9117.725586,160,Alpha,3,N12E42,Hax,3,1836,30:00.0,165.418808,279.9363403,52.32829666,87.17295075,410.4733582,150.1121368,,260.3612061,19.48548126,3.928195953,27.34187698,23.41368103,-1.584461331,89.41136932,0.000814124,0.11796052,5.34E+17,0.023916895,617150144,0,-0.993904352,11216.33301,7.285450935,39.8249855,2.257488728,#NAME?,71.33320618,#NAME?,,0.631147504,,682.8602905,0.467814058,54.45706558,3.29E+18,0.765177906,7232139264,0.631147504,0.478723407,76.32107544,0.000408924,0.11900875,4.51E+17,0.015041923,487053120,15470,34131,15.30667782,19.57512474,48.40010071,110.5866318,3.095329285,2.955875158,0.0221426,1.932336092,-2.222761869,0.090400919,#NAME?,6.323520184,1.893846631,61.6535759,0.041531205,6.13469696,Infinity,0.03396304,532092960,1.531015038,202,480.2369385,180.7254791,299.5114746,298.4879761,100.7283936,197.7595825,3840665.25,34.97068405,5066.994141,2.29E+22,1027.35022,2.65097E+13,5050.037109,5183.069824
 ,253, 1-Sep-2013 06:11:42.000,24:32.0,36:00.0,CME,320,198,35,255,40,514,49:00.0,B5.4,S07W17,26:00.0,01:00.0,02:48.9,57:39.5,swpc,HCME_B__20130901_01,275,205,B, 1-Sep-2013 07:29:00.000,1,1,0,0,0,0,0, , ,0,0,0,0,0,0, ,0,0,0,30,Beta,7,N13W07,Cri,17,1834,30:00.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,236, 4-Sep-2013 16:51:42.000, 4-Sep-2013 09:24:33.167, 4-Sep-2013 05:16:00.000,CME,357,265,23,304,70,515, 4-Sep-2013 09:02:00.000,C2.6,S16W38, 4-Sep-2013 08:41:00.000, 4-Sep-2013 08:36:00.000, 4-Sep-2013 09:02:50.042, 4-Sep-2013 07:57:40.667,swpc,HCME_B__20130904_01,270,210,B, 4-Sep-2013 18:09:00.000,1,1,41.11756516,1706.265015,7.980523109,-1460.913696,0.129088268,S16W37, ,166.8780823,2.91E+21,200.1027222,4.65E+21,75.65898132,37720.44922, 4-Sep-2013 08:46:21.800,366.9808044,1.35E+22,61540.6875,100,Beta,7,S16W32,Dsi,13,1837, 4-Sep-2013 00:30:00.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,315, 7-Sep-2013 00:51:42.000, 6-Sep-2013 22:54:34.052, 6-Sep-2013 13:16:00.000,CME,367,297,23,347,32,516, 6-Sep-2013 23:13:00.000,C1.0, , 6-Sep-2013 22:50:00.000, 6-Sep-2013 22:16:00.000, 6-Sep-2013 22:32:50.927, 6-Sep-2013 21:27:41.552,swpc,HCME_B__20130907_01,340,230,B, 7-Sep-2013 02:09:00.000,1,1,0,0,0,0,0, , ,0,0,0,0,0,0, ,0,0,0,0, ,0, , ,0,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,0, 2-Oct-2013 09:31:42.000, , 1-Oct-2013 21:56:00.000, ,0,0,0,0,0,517, 1-Oct-2013 21:02:28.000,,S17E03, 1-Oct-2013 20:57:50.000, 1-Oct-2013 20:54:44.000, 1-Oct-2013 21:34:16.875, 1-Oct-2013 20:29:07.500,hessi,HCME_A__20131002_01,130,155,A, 2-Oct-2013 10:49:00.000,1,1,47.29542923,1656.442383,0.499797225,-1603.228271,0.039638903,S14E04, ,137.3206787,2.97E+21,157.947525,3.39E+21,31.20699883,11825.75781, 1-Oct-2013 20:58:17.900,295.268219,1.06E+22,12302.29883,10,Beta,4,S13E16,Bxo,8,1855, 1-Oct-2013 00:30:00.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IV,52, 3-Oct-2013 00:11:42.000, 2-Oct-2013 21:24:00.006, 2-Oct-2013 12:36:00.000,CME,625,543,22,595,142,518, 2-Oct-2013 20:45:16.000,C1.5*,N19W88, 2-Oct-2013 20:34:50.000, 2-Oct-2013 20:27:56.000, 2-Oct-2013 21:02:16.881, 2-Oct-2013 19:57:07.506,hessi,HCME_A__20131003_01,20,155,A, 3-Oct-2013 01:29:00.000,1,1,0,0,0,0,0, , ,0,0,0,0,0,0, ,0,0,0,30,Alpha,2,N08W85,Hsx,1,1850, 2-Oct-2013 00:30:00.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,269, 6-Oct-2013 18:11:42.000, 6-Oct-2013 14:24:44.633, 6-Oct-2013 06:36:00.000,CME,694,462,61,556,48,519, 6-Oct-2013 14:56:00.000,C1.1, , 6-Oct-2013 14:24:00.000, 6-Oct-2013 13:37:00.000, 6-Oct-2013 14:03:01.508, 6-Oct-2013 12:57:52.133,swpc,HCME_B__20131006_01,285,250,B, 6-Oct-2013 19:29:00.000,1,1,0,0,0,0,0, , ,0,0,0,0,0,0, ,0,0,0,0, ,0, , ,0,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,95,31:42.0,54:00.0,56:00.0,CME,446,235,56,337,56,520,19:08.0,,S12E02,08:38.0,03:36.0,32:16.9,27:07.5,hessi,HCME_A__20131012_01,70,125,A,49:00.0,1,1,60.92176819,2167.566895,-3.914037704,-1865.440674,-0.034894597,S12E03, ,301.9535828,6.81E+21,276.4135437,6.01E+21,128.8364716,33306.19531,58:16.4,578.3671265,2.30E+22,50900.82813,340,Beta-Gamma-Delta,9,S09E08,Dkc,19,1861,30:00.0,513.732666,394.1968384,61.42089462,71.34682465,886.9232178,499.6795959,,387.2436523,4.194343567,10.31227493,16.43021011,6.117935181,-1.492753267,163.5104065,-0.00524899,-0.016034778,5.58E+17,0.04929198,1203092864,0,-0.980811656,25037.21484,8.902500153,61.90787506,10.01953602,#NAME?,79.91236877,#NAME?,,5.833333492,,1657.919312,1.56016767,179.8970642,3.62E+18,2.333765268,23891128320,5.833333492,5.833333492,135.3149261,-6.20E-06,-0.421439499,3.30E+17,0.01696432,879131008,20629,21946,14.05307388,6.953176498,51.10861969,77.46475983,4.407166004,4.131642342,0.037382849,2.120977163,-3.256414652,0.757721961,#NAME?,7.054018021,3.508116245,120.3341751,0.115235567,13.00843811,Infinity,0.104293101,1239784448,8.385351181,568,928.935791,527.7857666,401.1500244,261.341095,112.5295105,148.8115845,6138671,-197.0628204,-601.9936523,2.09E+22,1850.568848,4.51677E+13,19551.35156,20199.43945
 ,301,51:42.0,24:48.7,16:00.0,CME,499,265,67,416,100,521,12:00.0,C5.3,N24W88,08:00.0,00:00.0,03:05.5,57:56.2,swpc,HCME_B__20131018_01,340,265,B,09:00.0,1,1,0,0,0,0,0, , ,0,0,0,0,0,0, ,0,0,0,50,Beta,3,N07E69,Cao,2,1875,30:00.0,46.09204865,40.83478546,26.30835915,109.9642639,49.42688751,26.97583771,,22.4510479,12.70549011,2.621652603,12.70549202,10.08383942,-1.919340372,101.3829575,0.001742486,0.012105446,6.72E+17,0.034165148,637989632,0,-0.973609149,81026.78906,216.4620972,125.9323578,130.3665466,#NAME?,175.7287903,#NAME?,,,,4289.54248,2.004696369,238.0707245,2.89E+18,2.67908597,33065529344,,,76.82839966,-4.35E-05,-0.116827972,5.46E+17,0.015140365,434128320,24657,35876,19.11621094,18.38373756,28.93001175,120.0481033,3.917317867,4.807056904,0.05623864,8.809179306,-0.315094411,-1.950513363,#NAME?,9.462768555,11.261549,103.4105988,0.077271104,8.285134315,Infinity,0.069331028,896455808,,673,124.4267807,65.20825958,59.21852112,285.2507324,55.2383728,230.0123596,4743303,81.52394104,566.3654175,3.14E+22,1598.450562,2.9849E+13,36308.75,36390.70313
 ,26,51:42.0,54:00.0,16:00.0,CME,403,164,62,281,90,522,46:00.0,C2.0,N06E52,30:00.0,09:00.0,32:16.9,27:07.5,swpc,HCME_A__20131020_01,25,70,A,09:00.0,1,1,83.63989258,1418.98291,14.45774269,-2039.948975,0.034529168,N07E46, ,235.7873993,5.03E+21,334.7793579,5.79E+21,82.82435608,22574.61328,34:15.4,570.5667114,2.21E+22,40588.91797,410,Beta-Gamma,15,S07W79,Eki,16,1861,30:00.0,6.304643154,13.98765087,0.450256377,1.49300158,7.463322639,3.266277313,,4.197045326,0.989560544,0.23971045,0.989560544,0.749850094,-1.385936618,102.2332764,0.003625539,0.386272669,5.01E+17,0.02698403,760612544,2.566636009,-0.856278479,0,0.574838877,3.888379097,0.654778719,#NAME?,7.50385952,Infinity,,0,,350.9974976,0.240408748,37.40053558,1.20E+18,0.240408748,4966956544,0,0,91.56298065,0.001221972,0.352660537,4.49E+17,0.01853507,618857664,0,2807,3.038365841,9.790605545,0.210545927,0.743151486,0,0,0.114834629,0.871649325,0.510026753,0.136920884,#NAME?,2.30633378,1.319677472,59.03009415,0.038921703,7.388047695,,0.028276058,621681664,0,0,33.12126541,9.343008995,23.77825546,2.89695549,0.660802305,2.236153126,197412.4531,7.000916481,745.8925171,9.68E+20,52.10616303,1.46874E+12,0,0
 ,104,31:42.0,54:00.0,56:00.0,CME,390,347,19,357,6,523,36:28.0,,N08E35,30:42.0,29:20.0,32:16.9,27:07.5,hessi,HCME_A__20131021_01,100,155,A,49:00.0,1,1,86.21025848,1277.487305,15.12564278,-1727.838257,0.00305968,N07E32, ,268.254303,5.39E+21,336.7280579,5.46E+21,95.98221588,27557.26953,22:15.3,604.9823608,2.29E+22,51018.45703,150,Beta-Gamma,11,N07E32,Eai,24,1875,30:00.0,0,0,0,0,0,0,,0,0,0,0,0,-1.64380002,141.8822632,-0.00134865,0.101784818,5.14E+17,0.038961887,984277120,0,-0.983021736,25793.43945,6.223124504,32.03163147,7.573008537,#NAME?,45.08356857,#NAME?,,1.443396091,,1362.318359,1.23487699,121.784584,3.13E+18,1.298219681,16173529088,1.443396091,1.443396091,115.1743088,0.000254949,0.0818858,4.04E+17,0.017394653,728187200,20046,31446,0,0,0,0,4.26756382,4.013527393,0.038656779,1.90605855,-1.664220095,0.19284609,#NAME?,5.253751278,3.129080534,105.9530334,0.078060769,10.51167679,Infinity,0.067656606,990039360,5.036436558,610,0,0,0,0,0,0,7032962,-66.85122681,5045.371582,2.55E+22,1931.301758,4.87896E+13,15194.52148,17338.23047
 ,19,31:42.0,54:00.0,56:00.0,CME,625,462,47,543,100,524,45:00.0,C4.3,N06E14,37:00.0,31:00.0,32:16.9,27:07.5,swpc,HCME_A__20131022_01,25,60,A,49:00.0,1,1,79.55589294,1490.390015,11.00765419,-1838.724731,0.003068284,N07E17, ,365.1014099,7.99E+21,426.8527527,8.08E+21,124.981636,64285.05078,34:15.2,791.9541626,2.87E+22,113105.4453,250,Beta-Gamma-Delta,11,N06E19,Ekc,61,1875,30:00.0,0,0,0,0,0,0,,0,0,0,0,0,-1.803863645,171.1000214,-0.006660917,0.300748795,4.85E+17,0.051535632,1226520576,0,-0.99656719,41061.28125,7.791107178,57.55919266,16.6464138,#NAME?,71.05901337,#NAME?,,1.941860557,,1525.574951,2.431699276,213.6279755,3.20E+18,3.267793417,32230483968,4.433333397,4.433333397,137.1210327,6.95E-05,0.298070014,3.14E+17,0.015951486,872896832,24799,39336,0,0,0,0,4.810245991,4.594727516,0.01903131,2.132466078,-2.641132355,-0.413048387,#NAME?,6.713300228,4.317887306,134.1289978,0.126626909,13.72752285,Infinity,0.115856096,1349380736,11.23770905,892,0,0,0,0,0,0,10292522,-400.687439,18091.54297,2.92E+22,3100.125977,7.37813E+13,35818.80859,37237.46484
IV,317,31:42.0,24:50.0,56:00.0,CME,781,255,127,480,132,525,25:00.0,C4.0,N07E16,21:00.0,12:00.0,03:06.9,57:57.5,swpc,HCME_B__20131022_01,345,280,B,49:00.0,1,1,80.14099884,1465.95813,10.90942383,-1866.483765,3.34E-05,N07E17, ,373.3985901,8.10E+21,427.0070496,8.10E+21,141.9270477,67383.625,10:15.2,800.4057007,2.88E+22,106295.1328,250,Beta-Gamma-Delta,11,N06E19,Ekc,61,1875,30:00.0,179.2613678,240.273468,9.755687714,21.80566597,408.0495605,176.5444794,,231.5050659,7.619883537,3.096562386,7.619883537,4.523321152,-1.800107956,179.5964661,-0.006343744,0.28451708,5.09E+17,0.057140708,1338615936,0,-0.996246457,40721.91406,6.965222359,58.04999161,11.77142239,#NAME?,74.50253296,#NAME?,,,,1477.340332,2.308135271,194.4227295,3.17E+18,4.003070354,31534051328,,,147.4739532,1.97E-05,0.126655668,3.34E+17,0.018712085,978456576,24929,39412,2.716881275,8.768404961,6.659125328,17.28234482,4.86349678,4.646407127,0.019863881,2.062742472,-2.344577074,0.03272263,#NAME?,6.477778435,3.731554031,135.6989746,0.13465324,14.5249033,Infinity,0.122092508,1389408768,,837,431.0201416,181.9782562,249.0418701,55.50282288,16.414814,39.0880127,10216345,-360.8638611,16184.75391,2.90E+22,3250.449219,7.61472E+13,35195.85547,37351.80469
 ,83,11:42.0,24:00.0,36:00.0,CME,480,265,51,342,80,526,01:40.0,,S09E89,56:22.0,54:36.0,02:16.9,57:07.5,hessi,HCME_A__20131024_01,25,120,A,29:00.0,1,1,0,0,0,0,0, , ,0,0,0,0,0,0, ,0,0,0,100,Beta,9,S08E73,Dso,2,1882,30:00.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,277,11:42.0,54:50.9,36:00.0,CME,312,245,17,281,48,527,12:00.0,M2.9,S08E71,02:00.0,48:00.0,33:07.8,27:58.4,swpc,HCME_B__20131025_01,345,210,B,29:00.0,1,1,16.99568176,2369.558594,-71.49159241,-5335.974121,-0.392882675,S09E73,IV,511.5353699,2.19E+22,283.268158,7.76E+21,115.615509,271457.8125,58:14.8,794.8034668,3.60E+22,177705.7969,100,Beta,9,S08E73,Dso,2,1882,30:00.0,0,0,0,0,0,0,,0,0,0,0,0,-1.8410815,129.2068481,0.01446426,0.004211489,7.45E+17,0.08159779,1017492416,0,-0.980855107,63549.46484,38.30083084,97.27140045,39.32311249,#NAME?,108.2662811,#NAME?,,8.852941513,,2759.872803,5.779339314,277.0205688,5.62E+18,6.388628006,36789559296,9.099999428,9.099999428,87.20919037,-0.000101454,-0.191070572,5.54E+17,0.017034885,507642624,22275,17249,0,0,0,0,4.344342232,5.257527828,0.045338206,4.899413586,-0.941047788,0.935580313,#NAME?,8.10324955,5.884326935,158.6574402,0.257815987,15.56543636,Infinity,0.244990006,1799398528,31.76760292,902,0,0,0,0,0,0,3282241.75,367.4356079,106.9844589,1.89E+22,2072.828613,2.58474E+13,87782.85156,88959.00781
IV,274,51:42.0,54:51.1,16:00.0,CME,1249,290,272,833,254,528,12:00.0,X2.1,S08E68,03:00.0,51:00.0,33:08.0,27:58.6,swpc,HCME_B__20131025_02,345,210,B,09:00.0,1,1,17.74420166,1996.084717,-27.99483681,-2790.842285,-0.179145247,S09E66,IV,395.0069885,1.29E+22,321.9457092,7.87E+21,100.3254776,151478.0781,46:14.6,716.9526978,2.79E+22,136461.3594,100,Beta,9,S08E73,Dso,2,1882,30:00.0,0,0,0,0,0,0,,0,0,0,0,0,-1.814570546,135.2572479,-0.014687787,-0.204101443,6.58E+17,0.066563152,1080510592,0,-0.953189194,53835.91406,129.773468,340.4042664,179.535553,#NAME?,373.9094849,#NAME?,,13.33333397,,5415.734863,6.867311954,473.4620972,4.24E+18,9.124200821,76492431360,13.33333397,13.33333397,92.52594757,-0.000667897,-0.496781677,4.86E+17,0.016373314,555637824,17601,16206,0,0,0,0,4.543785572,5.036254406,0.07252197,9.264807701,-8.180265427,0.011518648,#NAME?,15.69122219,12.43951893,204.7357788,0.256504148,20.91287041,Infinity,0.248152509,2558659328,24.55059433,726,0,0,0,0,0,0,3805868.5,-413.2849426,-5743.006348,1.85E+22,1872.953979,3.04034E+13,52034.85156,52831.03125
IV,267,31:42.0,24:51.4,56:00.0,CME,961,284,192,735,240,529,34:00.0,M1.8,S05E58,17:00.0,48:00.0,03:08.2,57:58.9,swpc,HCME_B__20131026_01,340,210,B,49:00.0,1,1,25.7567215,1564.76709,7.11880064,-1925.825439,-0.012781224,S09E55, ,259.7184143,6.15E+21,287.3800049,5.92E+21,99.45185089,90576.42188,10:14.5,547.0984497,1.82E+22,96102.375,280,Beta-Gamma-Delta,7,S08E59,Dko,5,1882,30:00.0,173.0931396,116.0677948,17.420578,46.31962204,244.100235,154.9705811,,89.12965393,40.46303177,9.060188293,40.46303177,31.40284348,-2.03232193,139.9411621,-0.021731898,-0.083505079,6.54E+17,0.063885994,1060011904,0,-0.986889005,41055.40625,28.4299469,83.15213013,33.90073395,#NAME?,96.80042267,#NAME?,,13.23333359,,2173.149658,2.866841793,211.4650879,3.45E+18,3.937676907,28083496960,13.23333359,13.23333359,103.1622314,-0.00108518,-0.230375603,4.39E+17,0.017175769,657137472,13313,14411,18.12256622,26.93814087,26.4807663,77.72246552,4.593043804,4.552601814,0.041546967,3.77170682,-4.76937151,2.120224953,#NAME?,7.968698025,5.857379913,132.9994812,0.177839845,13.78003597,Infinity,0.167385012,1491822848,15.36531925,631,334.2216187,191.2156982,143.0059357,167.9434357,43.9013443,124.0420837,4186899.75,-650.1966553,-2498.388428,1.96E+22,1911.405151,3.17145E+13,33950.48828,34797.46875
IV,267,51:42.0,24:51.4,16:00.0,CME,961,284,192,735,240,530,34:00.0,M1.8,S05E58,17:00.0,48:00.0,03:08.2,57:58.9,swpc,HCME_B__20131026_02,340,210,B,09:00.0,1,1,25.7567215,1564.76709,7.11880064,-1925.825439,-0.012781224,S09E55, ,259.7184143,6.15E+21,287.3800049,5.92E+21,99.45185089,90576.42188,10:14.5,547.0984497,1.82E+22,96102.375,280,Beta-Gamma-Delta,7,S08E59,Dko,5,1882,30:00.0,173.0931396,116.0677948,17.420578,46.31962204,244.100235,154.9705811,,89.12965393,40.46303177,9.060188293,40.46303177,31.40284348,-2.03232193,139.9411621,-0.021731898,-0.083505079,6.54E+17,0.063885994,1060011904,0,-0.986889005,41055.40625,28.4299469,83.15213013,33.90073395,#NAME?,96.80042267,#NAME?,,13.23333359,,2173.149658,2.866841793,211.4650879,3.45E+18,3.937676907,28083496960,13.23333359,13.23333359,103.1622314,-0.00108518,-0.230375603,4.39E+17,0.017175769,657137472,13313,14411,18.12256622,26.93814087,26.4807663,77.72246552,4.593043804,4.552601814,0.041546967,3.77170682,-4.76937151,2.120224953,#NAME?,7.968698025,5.857379913,132.9994812,0.177839845,13.78003597,Infinity,0.167385012,1491822848,15.36531925,631,334.2216187,191.2156982,143.0059357,167.9434357,43.9013443,124.0420837,4186899.75,-650.1966553,-2498.388428,1.96E+22,1911.405151,3.17145E+13,33950.48828,34797.46875
 ,64,31:42.0,24:00.0,56:00.0,CME,1136,123,208,568,114,531,34:00.0,C5.7,N11W85,29:00.0,24:00.0,02:16.9,57:07.5,swpc,HCME_A__20131027_02,35,110,A,49:00.0,1,1,0,0,0,0,0, , ,0,0,0,0,0,0, ,0,0,0,0, ,0,N11W75, ,0,1873,30:00.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,64,31:42.0,24:00.0,56:00.0,CME,1136,123,208,568,114,532,34:00.0,C5.7,N11W85,29:00.0,24:00.0,02:16.9,57:07.5,swpc,HCME_A__20131028_01,25,125,A,49:00.0,1,1,0,0,0,0,0, , ,0,0,0,0,0,0, ,0,0,0,0, ,0,N11W75, ,0,1873,30:00.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,287,11:42.0,54:52.0,36:00.0,CME,961,657,97,807,72,533,32:40.0,,N07W82,30:10.0,27:08.0,33:08.9,27:59.5,hessi,HCME_B__20131028_01,320,245,B,29:00.0,1,1,61.45015717,5133.003418,-23.52869606,-3727.960693,-0.215410233,N08W68,IV,1925.154785,8.16E+22,1538.383667,4.77E+22,299.2626038,231583.9375,22:14.2,3463.53833,1.57E+23,440723.0938,790,Beta-Gamma-Delta,16,N07W64,Fkc,40,1875,30:00.0,3.407556057,5.531327248,0.073723078,0.148875579,8.566570282,3.240218878,,5.326351166,0.07235986,0.025002673,0.07235986,0.047357187,-1.827194452,92.03370667,-0.011557112,0.039354552,6.69E+17,0.034212541,633886400,0,-0.996427357,59069.625,10.61150551,60.68521881,18.52230835,#NAME?,80.63696289,#NAME?,,23.29999924,,1125.079956,1.324767232,98.33321381,3.57E+18,1.910713911,17525071872,23.29999924,3.399999857,73.21595001,-0.002024424,-0.065512374,5.08E+17,0.013764175,437028416,58367,83378,0.16733709,0.204975948,0.098725751,0.196232766,4.505889416,4.993131638,0.019668192,2.369911671,-3.586244583,0.029299853,#NAME?,6.849282265,4.578587532,73.81961823,0.075199313,7.308195591,Infinity,0.067955844,734983104,42.789608,1722,9.311196327,3.574893236,5.736303329,0.517557204,0.172448829,0.34510833,9622952,-1208.400024,4114.872559,6.99E+22,3577.229004,6.62785E+13,88328.17188,90651.98438
